IDpol,ClaimAmount,cumulative_cost,cumulative_cost_share,claim_rank,cumulative_claim_share,Region,DriverAgeGroup,Vehicle Age Groups,Bonus-Malus Groups,VehGas,DrivAge,VehAge,BonusMalus,Exposure,ExtremeClaim
83287,1128.12,54727846.43999231,0.9135129724153932,16630,0.6288761155649675,Provence-Alpes-Cotes-D'Azur,46-55,11-15,50,Regular,55,14,50,1.0,False
93166,1128.12,54728974.559992306,0.9135318029070255,16631,0.6289139313265769,Rhone-Alpes,56-65,0-2,51-64,Regular,57,1,63,1.0,False
170918,1128.12,54730102.6799923,0.9135506333986577,16632,0.6289517470881864,Centre,66+,3-5,51-64,Regular,66,4,62,1.0,False
164305,1128.12,54731230.7999923,0.9135694638902899,16633,0.6289895628497958,Aquitaine,56-65,3-5,50,Regular,63,5,50,1.0,False
57958,1128.12,54732358.9199923,0.9135882943819222,16634,0.6290273786114052,Centre,36-45,16-20,50,Diesel,40,17,50,0.95,False
126782,1128.12,54733487.039992295,0.9136071248735544,16635,0.6290651943730147,Centre,56-65,16-20,50,Regular,64,19,50,0.56,False
65041,1128.12,54734615.15999229,0.9136259553651866,16636,0.6291030101346241,Rhone-Alpes,36-45,11-15,51-64,Regular,38,11,63,1.0,False
1087557,1128.12,54735743.27999229,0.913644785856819,16637,0.6291408258962335,Bretagne,56-65,3-5,50,Diesel,58,4,50,1.0,False
163650,1128.12,54736871.39999229,0.9136636163484512,16638,0.629178641657843,Pays-de-la-Loire,46-55,6-10,50,Diesel,46,10,50,0.68,False
133738,1128.12,54737999.519992284,0.9136824468400834,16639,0.6292164574194524,Rhone-Alpes,46-55,0-2,51-64,Diesel,50,1,56,1.0,False
44643,1128.12,54739127.63999228,0.9137012773317157,16640,0.6292542731810619,Rhone-Alpes,26-35,11-15,85-99,Diesel,34,11,95,0.79,False
104779,1128.12,54740255.75999228,0.9137201078233479,16641,0.6292920889426713,Rhone-Alpes,66+,0-2,65-84,Regular,68,2,68,0.68,False
104725,1128.12,54741383.87999228,0.9137389383149801,16642,0.6293299047042807,Rhone-Alpes,36-45,0-2,65-84,Diesel,45,1,80,0.46,False
1019898,1128.12,54742511.999992274,0.9137577688066124,16643,0.6293677204658902,Centre,46-55,21+,50,Diesel,53,24,50,0.63,False
1033070,1128.12,54743640.11999227,0.9137765992982446,16644,0.6294055362274996,Centre,26-35,6-10,100+,Diesel,26,8,118,1.0,False
1033126,1128.12,54744768.23999227,0.9137954297898768,16645,0.6294433519891091,Centre,18-25,0-2,85-99,Diesel,21,1,95,0.25,False
1136716,1128.12,54745896.359992266,0.9138142602815091,16646,0.6294811677507185,Centre,46-55,6-10,50,Regular,54,10,50,1.0,False
1032812,1128.12,54747024.47999226,0.9138330907731413,16647,0.6295189835123279,Centre,46-55,3-5,51-64,Diesel,53,3,62,1.0,False
1153133,1128.12,54748152.59999226,0.9138519212647735,16648,0.6295567992739374,Bretagne,46-55,3-5,50,Regular,53,4,50,0.2,False
1176264,1128.12,54749280.71999226,0.9138707517564059,16649,0.6295946150355468,Bretagne,26-35,3-5,85-99,Diesel,29,3,90,1.0,False
1017363,1128.12,54750408.839992255,0.9138895822480381,16650,0.6296324307971563,Bretagne,56-65,6-10,50,Regular,56,9,50,0.75,False
56102,1128.12,54751536.95999225,0.9139084127396703,16651,0.6296702465587657,Rhone-Alpes,36-45,11-15,50,Regular,43,15,50,0.13,False
31106,1128.12,54752665.07999225,0.9139272432313026,16652,0.6297080623203751,Poitou-Charentes,18-25,11-15,65-84,Regular,23,12,80,0.1,False
1097680,1128.12,54753793.19999225,0.9139460737229348,16653,0.6297458780819846,Rhone-Alpes,26-35,0-2,51-64,Diesel,33,1,63,0.87,False
1097726,1128.12,54754921.319992244,0.913964904214567,16654,0.629783693843594,Bretagne,26-35,6-10,65-84,Diesel,30,9,76,0.24,False
1036205,1128.12,54756049.43999224,0.9139837347061992,16655,0.6298215096052034,Centre,26-35,6-10,65-84,Diesel,27,6,76,0.1,False
46885,1128.12,54757177.55999224,0.9140025651978315,16656,0.6298593253668129,Centre,26-35,11-15,100+,Regular,34,12,125,0.16,False
161581,1128.12,54758305.679992236,0.9140213956894637,16657,0.6298971411284223,Ile-de-France,26-35,11-15,65-84,Diesel,27,11,82,0.03,False
175771,1128.12,54759433.79999223,0.9140402261810959,16658,0.6299349568900318,Alsace,56-65,11-15,50,Regular,64,14,50,0.28,False
1167555,1128.12,54760561.91999223,0.9140590566727282,16659,0.6299727726516412,Centre,36-45,11-15,50,Diesel,38,14,50,0.91,False
1032760,1128.12,54761690.03999223,0.9140778871643604,16660,0.6300105884132506,Midi-Pyrenees,18-25,16-20,85-99,Regular,24,17,85,0.41,False
71665,1128.12,54762818.159992225,0.9140967176559927,16661,0.6300484041748601,Provence-Alpes-Cotes-D'Azur,26-35,6-10,51-64,Diesel,33,7,58,1.0,False
71502,1128.12,54763946.27999222,0.914115548147625,16662,0.6300862199364695,Nord-Pas-de-Calais,36-45,0-2,50,Regular,38,2,50,0.38,False
58089,1128.12,54765074.39999222,0.9141343786392572,16663,0.630124035698079,Centre,56-65,11-15,50,Regular,60,13,50,1.0,False
100629,1128.12,54766202.51999222,0.9141532091308894,16664,0.6301618514596884,Aquitaine,66+,0-2,85-99,Regular,75,0,97,0.54,False
58271,1128.12,54767330.639992215,0.9141720396225217,16665,0.6301996672212978,Centre,36-45,16-20,51-64,Regular,45,16,58,1.0,False
145850,1128.12,54768458.75999221,0.9141908701141539,16666,0.6302374829829073,Centre,36-45,11-15,65-84,Diesel,41,12,77,1.0,False
160600,1128.12,54769586.87999221,0.9142097006057861,16667,0.6302752987445167,Centre,46-55,6-10,51-64,Regular,47,10,57,0.68,False
65350,1128.12,54770714.99999221,0.9142285310974184,16668,0.6303131145061261,Rhone-Alpes,66+,6-10,65-84,Regular,73,9,70,1.0,False
90049,1128.12,54771843.119992204,0.9142473615890506,16669,0.6303509302677356,Poitou-Charentes,46-55,3-5,100+,Regular,47,5,112,0.96,False
90081,1128.12,54772971.2399922,0.9142661920806828,16670,0.630388746029345,Poitou-Charentes,66+,11-15,100+,Diesel,80,11,101,1.0,False
176130,1128.12,54774099.3599922,0.9142850225723151,16671,0.6304265617909545,Poitou-Charentes,36-45,0-2,65-84,Regular,44,1,75,1.0,False
176221,1128.12,54775227.479992196,0.9143038530639473,16672,0.6304643775525639,Poitou-Charentes,56-65,16-20,85-99,Diesel,59,19,96,0.35,False
127946,1128.12,54776355.59999219,0.9143226835555796,16673,0.6305021933141733,Centre,46-55,0-2,50,Diesel,50,2,50,0.5,False
62665,1128.12,54777483.71999219,0.9143415140472119,16674,0.6305400090757828,Rhone-Alpes,26-35,11-15,100+,Diesel,34,13,106,1.0,False
1087652,1128.12,54778611.83999219,0.9143603445388441,16675,0.6305778248373922,Bretagne,66+,11-15,51-64,Diesel,68,12,62,1.0,False
1029994,1128.12,54779739.959992185,0.9143791750304763,16676,0.6306156405990017,Bretagne,36-45,6-10,51-64,Diesel,44,6,58,1.0,False
87127,1128.12,54780868.07999218,0.9143980055221086,16677,0.6306534563606111,Aquitaine,18-25,6-10,50,Regular,20,6,50,1.0,False
31685,1128.12,54781996.19999218,0.9144168360137408,16678,0.6306912721222205,Bourgogne,18-25,21+,100+,Regular,20,24,106,1.0,False
60000,1128.12,54783124.31999218,0.914435666505373,16679,0.63072908788383,Pays-de-la-Loire,36-45,0-2,85-99,Diesel,36,2,85,0.2,False
61656,1128.12,54784252.439992175,0.9144544969970053,16680,0.6307669036454394,Aquitaine,66+,11-15,50,Regular,71,11,50,1.0,False
61888,1128.12,54785380.55999217,0.9144733274886375,16681,0.6308047194070489,Aquitaine,36-45,6-10,50,Diesel,42,10,50,0.73,False
1152906,1128.12,54786508.67999217,0.9144921579802697,16682,0.6308425351686583,Bretagne,66+,11-15,50,Regular,72,13,50,1.0,False
1117769,1128.12,54787636.79999217,0.9145109884719019,16683,0.6308803509302677,Bretagne,46-55,0-2,50,Regular,52,0,50,0.35,False
1149452,1128.12,54788764.919992164,0.9145298189635342,16684,0.6309181666918772,Bretagne,26-35,6-10,65-84,Diesel,31,9,75,1.0,False
1117685,1128.12,54789893.03999216,0.9145486494551665,16685,0.6309559824534866,Bretagne,26-35,0-2,51-64,Diesel,31,0,63,0.69,False
1030627,1128.12,54791021.15999216,0.9145674799467987,16686,0.630993798215096,Bretagne,36-45,3-5,51-64,Diesel,43,4,62,0.53,False
1017388,1128.12,54792149.279992156,0.914586310438431,16687,0.6310316139767055,Bretagne,66+,16-20,50,Regular,78,18,50,0.92,False
1030694,1128.12,54793277.39999215,0.9146051409300632,16688,0.6310694297383149,Bretagne,66+,0-2,50,Diesel,74,2,50,1.0,False
175195,1128.12,54794405.51999215,0.9146239714216954,16689,0.6311072454999244,Rhone-Alpes,56-65,0-2,51-64,Diesel,57,2,60,0.92,False
1021901,1128.12,54795533.63999215,0.9146428019133277,16690,0.6311450612615338,Centre,56-65,3-5,50,Diesel,58,5,50,1.0,False
44384,1128.12,54796661.759992145,0.9146616324049599,16691,0.6311828770231432,Centre,18-25,16-20,50,Regular,23,18,50,1.0,False
1126874,1128.12,54797789.87999214,0.9146804628965921,16692,0.6312206927847527,Centre,46-55,6-10,50,Regular,52,9,50,1.0,False
132048,1128.12,54798917.99999214,0.9146992933882244,16693,0.6312585085463621,Bretagne,36-45,3-5,65-84,Regular,40,3,66,1.0,False
65213,1128.12,54800046.11999214,0.9147181238798566,16694,0.6312963243079716,Rhone-Alpes,36-45,3-5,100+,Diesel,42,5,112,0.77,False
46796,1128.12,54801174.239992134,0.9147369543714888,16695,0.631334140069581,Centre,66+,0-2,51-64,Regular,79,2,64,1.0,False
71470,1128.12,54802302.35999213,0.9147557848631211,16696,0.6313719558311904,Nord-Pas-de-Calais,36-45,6-10,65-84,Regular,38,9,71,1.0,False
96105,1128.12,54803430.47999213,0.9147746153547534,16697,0.6314097715927999,Nord-Pas-de-Calais,18-25,11-15,65-84,Regular,23,15,80,1.0,False
71601,1128.12,54804558.599992126,0.9147934458463856,16698,0.6314475873544093,Nord-Pas-de-Calais,66+,3-5,50,Diesel,71,5,50,1.0,False
71558,1128.12,54805686.71999212,0.9148122763380179,16699,0.6314854031160188,Nord-Pas-de-Calais,36-45,3-5,50,Regular,43,5,50,1.0,False
100703,1128.12,54806814.83999212,0.9148311068296501,16700,0.6315232188776282,Ile-de-France,26-35,6-10,65-84,Regular,33,9,68,1.0,False
1097726,1128.12,54807942.95999212,0.9148499373212823,16701,0.6315610346392376,Bretagne,26-35,6-10,65-84,Diesel,30,9,76,0.24,False
1029855,1128.12,54809071.079992115,0.9148687678129146,16702,0.6315988504008471,Bretagne,46-55,11-15,50,Diesel,53,11,50,0.33,False
1066221,1128.12,54810199.19999211,0.9148875983045468,16703,0.6316366661624565,Aquitaine,36-45,3-5,85-99,Diesel,38,5,85,1.0,False
1177597,1128.12,54811327.31999211,0.914906428796179,16704,0.631674481924066,Languedoc-Roussillon,36-45,0-2,50,Diesel,39,1,50,1.0,False
1177192,1128.12,54812455.43999211,0.9149252592878113,16705,0.6317122976856754,Bretagne,18-25,3-5,50,Regular,22,5,50,0.67,False
1170992,1128.12,54813583.559992105,0.9149440897794435,16706,0.6317501134472848,Bretagne,26-35,6-10,65-84,Diesel,27,10,68,0.74,False
1130224,1128.12,54814711.6799921,0.9149629202710757,16707,0.6317879292088943,Bretagne,56-65,3-5,50,Diesel,56,4,50,0.85,False
163278,1128.12,54815839.7999921,0.9149817507627079,16708,0.6318257449705037,Poitou-Charentes,18-25,3-5,100+,Regular,24,4,100,0.15,False
73393,1128.12,54816967.9199921,0.9150005812543403,16709,0.6318635607321131,Poitou-Charentes,26-35,11-15,51-64,Diesel,32,15,64,0.24,False
137127,1128.12,54818096.039992094,0.9150194117459725,16710,0.6319013764937226,Basse-Normandie,26-35,0-2,100+,Diesel,35,1,106,1.0,False
137377,1128.12,54819224.15999209,0.9150382422376047,16711,0.631939192255332,Centre,36-45,6-10,50,Regular,40,8,50,0.49,False
96041,1128.12,54820352.27999209,0.915057072729237,16712,0.6319770080169415,Nord-Pas-de-Calais,46-55,6-10,50,Diesel,49,9,50,0.63,False
71200,1128.12,54821480.399992086,0.9150759032208692,16713,0.6320148237785509,Nord-Pas-de-Calais,46-55,6-10,50,Diesel,51,10,50,1.0,False
70164,1128.12,54822608.51999208,0.9150947337125014,16714,0.6320526395401603,Ile-de-France,46-55,6-10,51-64,Regular,46,9,62,1.0,False
1010670,1128.12,54823736.63999208,0.9151135642041337,16715,0.6320904553017698,Poitou-Charentes,46-55,0-2,50,Regular,48,2,50,0.95,False
1158712,1128.12,54824864.75999208,0.9151323946957659,16716,0.6321282710633792,Centre,56-65,3-5,51-64,Regular,64,4,58,1.0,False
1158712,1128.12,54825992.879992075,0.9151512251873981,16717,0.6321660868249886,Centre,56-65,3-5,51-64,Regular,64,4,58,1.0,False
1159725,1128.12,54827120.99999207,0.9151700556790304,16718,0.6322039025865981,Centre,46-55,0-2,50,Diesel,55,1,50,1.0,False
1002929,1128.12,54828249.11999207,0.9151888861706626,16719,0.6322417183482075,Ile-de-France,36-45,0-2,51-64,Regular,42,1,63,0.28,False
96453,1128.12,54829377.23999207,0.9152077166622948,16720,0.632279534109817,Pays-de-la-Loire,18-25,3-5,100+,Regular,20,5,112,0.45,False
95642,1128.12,54830505.359992065,0.9152265471539272,16721,0.6323173498714264,Bretagne,26-35,6-10,85-99,Regular,26,7,85,0.66,False
59137,1128.12,54831633.47999206,0.9152453776455594,16722,0.6323551656330358,Bretagne,18-25,3-5,100+,Diesel,22,3,133,0.52,False
59240,1128.12,54832761.59999206,0.9152642081371916,16723,0.6323929813946453,Bretagne,36-45,6-10,50,Diesel,40,8,50,1.0,False
1036801,1128.12,54833889.71999206,0.9152830386288239,16724,0.6324307971562547,Centre,46-55,16-20,65-84,Diesel,48,16,80,0.67,False
1004813,1128.12,54835017.839992054,0.9153018691204561,16725,0.6324686129178642,Ile-de-France,66+,0-2,50,Regular,66,1,50,0.35,False
71215,1128.12,54836145.95999205,0.9153206996120883,16726,0.6325064286794736,Nord-Pas-de-Calais,26-35,11-15,51-64,Diesel,33,11,63,1.0,False
71218,1128.12,54837274.07999205,0.9153395301037206,16727,0.632544244441083,Nord-Pas-de-Calais,46-55,11-15,51-64,Diesel,51,12,62,1.0,False
1036946,1128.12,54838402.199992046,0.9153583605953528,16728,0.6325820602026925,Ile-de-France,56-65,11-15,100+,Regular,56,14,106,0.35,False
168854,1128.12,54839530.31999204,0.915377191086985,16729,0.6326198759643019,Rhone-Alpes,26-35,11-15,51-64,Diesel,33,11,53,0.95,False
164668,1128.12,54840658.43999204,0.9153960215786173,16730,0.6326576917259114,Centre,46-55,6-10,65-84,Diesel,51,8,72,0.93,False
1105634,1128.12,54841786.55999204,0.9154148520702495,16731,0.6326955074875208,Aquitaine,46-55,3-5,65-84,Diesel,52,3,65,0.97,False
59067,1128.12,54842914.679992035,0.9154336825618817,16732,0.6327333232491302,Bretagne,26-35,3-5,51-64,Regular,32,3,52,1.0,False
95573,1128.12,54844042.79999203,0.915452513053514,16733,0.6327711390107397,Bretagne,66+,3-5,51-64,Diesel,66,5,62,1.0,False
100940,1128.12,54845170.91999203,0.9154713435451463,16734,0.6328089547723491,Centre,26-35,0-2,51-64,Diesel,31,2,62,1.0,False
102559,1128.12,54846299.03999203,0.9154901740367785,16735,0.6328467705339585,Centre,18-25,11-15,85-99,Regular,19,15,95,0.32,False
38729,1128.12,54847427.159992024,0.9155090045284107,16736,0.632884586295568,Centre,18-25,11-15,85-99,Diesel,21,12,90,0.87,False
134571,1128.12,54848555.27999202,0.915527835020043,16737,0.6329224020571774,Centre,46-55,11-15,50,Regular,52,12,50,0.62,False
16985,1128.12,54849683.39999202,0.9155466655116752,16738,0.6329602178187869,Rhone-Alpes,36-45,6-10,51-64,Diesel,45,9,62,0.35,False
64373,1128.12,54850811.519992016,0.9155654960033074,16739,0.6329980335803963,Rhone-Alpes,46-55,11-15,100+,Regular,46,12,107,1.0,False
176086,1128.12,54851939.63999201,0.9155843264949397,16740,0.6330358493420057,Rhone-Alpes,46-55,6-10,50,Diesel,53,9,50,0.32,False
71639,1128.12,54853067.75999201,0.9156031569865719,16741,0.6330736651036152,Nord-Pas-de-Calais,66+,6-10,51-64,Regular,66,9,58,1.0,False
177371,1128.12,54854195.87999201,0.9156219874782041,16742,0.6331114808652246,Nord-Pas-de-Calais,18-25,11-15,51-64,Diesel,19,13,62,0.93,False
71297,1128.12,54855323.999992006,0.9156408179698364,16743,0.6331492966268341,Nord-Pas-de-Calais,18-25,11-15,85-99,Regular,22,12,85,0.74,False
1139802,1128.12,54856452.119992,0.9156596484614686,16744,0.6331871123884435,Centre,66+,11-15,50,Regular,82,12,50,1.0,False
1144381,1128.12,54857580.239992,0.9156784789531008,16745,0.6332249281500529,Centre,56-65,3-5,50,Regular,57,3,50,1.0,False
1108638,1128.12,54858708.359992,0.9156973094447332,16746,0.6332627439116624,Bretagne,36-45,6-10,65-84,Regular,42,10,72,1.0,False
1158239,1128.12,54859836.479991995,0.9157161399363654,16747,0.6333005596732718,Centre,46-55,6-10,50,Regular,46,9,50,0.17,False
1108530,1128.12,54860964.59999199,0.9157349704279976,16748,0.6333383754348813,Midi-Pyrenees,56-65,16-20,100+,Regular,57,17,118,1.0,False
1140000,1128.12,54862092.71999199,0.9157538009196299,16749,0.6333761911964907,Centre,46-55,11-15,100+,Diesel,52,13,105,0.52,False
1036938,1128.12,54863220.83999199,0.9157726314112621,16750,0.6334140069581001,Centre,26-35,6-10,85-99,Regular,30,10,95,0.66,False
1161048,1128.12,54864348.959991984,0.9157914619028943,16751,0.6334518227197096,Centre,26-35,6-10,100+,Regular,35,6,118,0.45,False
1036842,1128.12,54865477.07999198,0.9158102923945266,16752,0.633489638481319,Centre,46-55,6-10,51-64,Diesel,52,10,62,1.0,False
64644,1128.12,54866605.19999198,0.9158291228861588,16753,0.6335274542429284,Rhone-Alpes,46-55,11-15,50,Diesel,50,14,50,0.46,False
1066112,1128.12,54867733.319991976,0.915847953377791,16754,0.6335652700045379,Aquitaine,46-55,6-10,50,Regular,54,8,50,1.0,False
1176790,1128.12,54868861.43999197,0.9158667838694233,16755,0.6336030857661473,Limousin,46-55,3-5,51-64,Regular,49,3,58,1.0,False
1102746,1128.12,54869989.55999197,0.9158856143610555,16756,0.6336409015277568,Centre,46-55,16-20,51-64,Diesel,46,18,60,0.33,False
1108563,1128.12,54871117.67999197,0.9159044448526877,16757,0.6336787172893662,Centre,56-65,6-10,65-84,Diesel,59,8,68,0.19,False
1147410,1128.12,54872245.799991965,0.91592327534432,16758,0.6337165330509756,Centre,36-45,6-10,51-64,Regular,45,10,58,1.0,False
1017371,1128.12,54873373.91999196,0.9159421058359523,16759,0.6337543488125851,Centre,56-65,6-10,50,Regular,60,8,50,1.0,False
135284,1128.12,54874502.03999196,0.9159609363275845,16760,0.6337921645741945,Centre,36-45,6-10,50,Regular,45,10,50,1.0,False
79336,1128.12,54875630.15999196,0.9159797668192167,16761,0.633829980335804,Rhone-Alpes,46-55,6-10,51-64,Regular,54,6,58,1.0,False
152446,1128.12,54876758.279991955,0.915998597310849,16762,0.6338677960974134,Provence-Alpes-Cotes-D'Azur,46-55,6-10,51-64,Regular,55,6,62,1.0,False
168277,1128.12,54877886.39999195,0.9160174278024812,16763,0.6339056118590228,Centre,46-55,3-5,85-99,Diesel,49,4,87,1.0,False
135555,1128.12,54879014.51999195,0.9160362582941134,16764,0.6339434276206323,Ile-de-France,36-45,6-10,51-64,Diesel,36,8,62,1.0,False
102433,1128.12,54880142.63999195,0.9160550887857457,16765,0.6339812433822417,Centre,46-55,3-5,50,Diesel,48,5,50,1.0,False
137211,1128.12,54881270.759991944,0.9160739192773779,16766,0.6340190591438511,Centre,56-65,6-10,65-84,Regular,64,8,72,0.78,False
135698,1128.12,54882398.87999194,0.9160927497690101,16767,0.6340568749054606,Centre,46-55,11-15,100+,Diesel,47,11,103,0.49,False
1039720,1128.12,54883526.99999194,0.9161115802606424,16768,0.63409469066707,Ile-de-France,46-55,3-5,50,Regular,48,4,50,0.44,False
1106804,1128.12,54884655.119991936,0.9161304107522746,16769,0.6341325064286795,Ile-de-France,36-45,6-10,51-64,Diesel,44,7,62,1.0,False
1138605,1128.12,54885783.23999193,0.9161492412439068,16770,0.6341703221902889,Ile-de-France,46-55,0-2,51-64,Regular,52,1,58,1.0,False
1040046,1128.12,54886911.35999193,0.9161680717355392,16771,0.6342081379518983,Ile-de-France,66+,0-2,65-84,Regular,70,2,76,1.0,False
64169,1128.12,54888039.47999193,0.9161869022271714,16772,0.6342459537135078,Rhone-Alpes,66+,0-2,50,Diesel,76,2,50,1.0,False
91752,1128.12,54889167.599991925,0.9162057327188036,16773,0.6342837694751172,Rhone-Alpes,46-55,0-2,50,Regular,54,1,50,0.44,False
64806,1128.12,54890295.71999192,0.9162245632104359,16774,0.6343215852367267,Rhone-Alpes,46-55,6-10,51-64,Regular,53,8,62,1.0,False
1036570,1128.12,54891423.83999192,0.9162433937020681,16775,0.6343594009983361,Centre,26-35,3-5,51-64,Regular,35,5,57,0.62,False
146240,1128.12,54892551.95999192,0.9162622241937003,16776,0.6343972167599455,Centre,56-65,0-2,50,Diesel,61,2,50,0.5,False
160598,1128.12,54893680.079991914,0.9162810546853326,16777,0.634435032521555,Centre,26-35,3-5,65-84,Diesel,33,4,71,0.3,False
102395,1128.12,54894808.19999191,0.9162998851769648,16778,0.6344728482831644,Centre,56-65,11-15,50,Regular,56,13,50,0.66,False
38551,1128.12,54895936.31999191,0.916318715668597,16779,0.6345106640447739,Centre,36-45,11-15,51-64,Regular,39,14,52,1.0,False
38634,1128.12,54897064.43999191,0.9163375461602293,16780,0.6345484798063833,Centre,26-35,11-15,100+,Diesel,28,15,118,0.74,False
142435,1128.12,54898192.5599919,0.9163563766518615,16781,0.6345862955679927,Centre,56-65,11-15,51-64,Diesel,57,12,62,1.0,False
